Date,Temperature,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month
2019-02-02,12.345454545454544,121.54545454545455,506.0,361.3636363636364,12.618181818181819,57.36363636363637,991.781818181818,86.54545454545455,2.1727272727272724,0,0,2
2019-02-03,12.754545454545456,168.54545454545453,110.0,202.27272727272728,21.599999999999998,81.0909090909091,987.1363636363639,98.63636363636364,1.9,0,0,2
2019-02-04,13.816666666666665,167.75,190.08333333333334,227.58333333333334,21.575,74.66666666666667,986.0833333333334,180.75,2.158333333333333,4,0,2
2019-02-05,17.391666666666666,171.33333333333334,135.58333333333334,224.91666666666666,22.675,77.66666666666667,987.225,256.0833333333333,2.0916666666666663,5,0,2
2019-02-06,19.150000000000002,107.41666666666667,3.25,108.41666666666667,33.99166666666666,83.33333333333333,987.2916666666666,218.66666666666666,3.983333333333333,6,0,2
2019-02-07,21.183333333333334,88.25,529.8333333333334,350.4166666666667,28.266666666666666,69.5,987.0916666666667,207.75,4.541666666666667,7,0,2
2019-02-08,11.283333333333337,81.75,538.5,367.5833333333333,14.158333333333333,49.416666666666664,994.6583333333333,315.0833333333333,5.766666666666667,8,0,2
2019-02-09,8.424999999999999,189.41666666666666,6.25,190.75,12.216666666666669,35.583333333333336,1001.875,83.41666666666667,3.6833333333333336,9,0,2
2019-02-10,8.208333333333332,62.416666666666664,0.6666666666666666,62.416666666666664,23.358333333333334,47.916666666666664,998.9499999999998,117.58333333333333,3.6916666666666664,0,0,2
2019-02-11,10.9,115.5,1.9166666666666667,115.66666666666667,23.40833333333333,89.75,988.6416666666668,164.5,2.391666666666666,0,0,2
2019-02-12,16.216666666666665,88.16666666666667,0.0,88.16666666666667,31.916666666666668,95.83333333333333,980.4749999999998,214.25,6.208333333333333,0,0,2
2019-02-13,8.558333333333334,51.083333333333336,760.0,423.75,5.7250000000000005,41.333333333333336,989.5916666666667,312.0833333333333,4.966666666666666,0,0,2
2019-02-14,11.441666666666668,144.08333333333334,379.9166666666667,336.1666666666667,6.2250000000000005,44.083333333333336,986.6083333333332,191.0,3.2999999999999994,0,0,2
2019-02-15,14.125,102.5,0.0,102.5,24.28333333333333,79.0,980.7416666666668,226.08333333333334,4.083333333333333,0,0,2
2019-02-16,14.674999999999999,166.16666666666666,345.25,332.6666666666667,19.275000000000002,80.58333333333333,977.1999999999999,292.8333333333333,3.475,0,16,2
2019-02-17,16.166666666666668,43.5,0.08333333333333333,43.5,30.275000000000002,77.58333333333333,980.0666666666667,189.08333333333334,4.358333333333333,0,17,2
2019-02-18,10.575,123.16666666666667,453.0,384.25,15.291666666666666,60.5,989.3333333333331,313.5,4.908333333333332,0,18,2
2019-02-19,7.900000000000002,39.083333333333336,0.0,39.083333333333336,25.75,71.41666666666667,996.1166666666668,103.58333333333333,4.641666666666667,0,19,2
2019-02-20,10.191666666666666,41.916666666666664,0.25,41.916666666666664,29.549999999999997,94.66666666666667,987.5916666666667,134.08333333333334,5.008333333333334,0,20,2
2019-02-21,17.2,112.91666666666667,1.6666666666666667,113.08333333333333,35.425000000000004,91.75,987.275,227.91666666666666,1.6500000000000001,0,21,2
2019-02-22,17.291666666666668,60.666666666666664,1.25,60.75,34.525,91.91666666666667,989.2916666666666,229.08333333333334,0.7833333333333333,0,22,2
2019-02-23,16.558333333333334,74.33333333333333,0.0,74.33333333333333,33.341666666666676,83.41666666666667,987.4833333333336,142.5,3.891666666666667,0,23,2
2019-02-24,15.483333333333334,64.5,739.1666666666666,453.5,12.54166666666667,57.166666666666664,984.5250000000001,272.3333333333333,6.758333333333334,0,0,2
2019-02-25,10.775,141.25,601.6666666666666,426.5833333333333,4.141666666666667,31.333333333333332,996.4249999999998,148.58333333333334,3.266666666666667,0,0,2
2019-02-26,14.625,208.58333333333334,74.5,249.41666666666666,13.574999999999998,45.5,994.9666666666667,141.5,2.525,0,0,2
2019-02-27,17.46666666666667,152.08333333333334,33.916666666666664,164.5,22.966666666666665,68.58333333333333,989.0999999999999,233.08333333333334,2.1333333333333333,0,0,2
2019-02-28,15.208333333333334,110.33333333333333,25.25,118.58333333333333,29.275000000000006,94.16666666666667,984.6166666666668,222.91666666666666,3.0500000000000007,0,0,2
2019-03-01,16.291666666666668,135.25,24.0,144.75,28.83333333333334,96.66666666666667,984.2166666666667,227.58333333333334,4.583333333333334,0,0,3
2019-03-02,15.733333333333334,256.9166666666667,110.0,309.25,21.516666666666666,70.25,986.4166666666666,289.5833333333333,2.85,0,0,3
2019-03-03,15.783333333333333,88.25,8.833333333333334,90.08333333333333,28.474999999999994,77.41666666666667,979.8666666666664,236.25,2.4333333333333336,0,0,3
2019-03-04,6.175,142.08333333333334,340.9166666666667,353.5,10.925000000000002,56.916666666666664,985.1833333333333,324.0833333333333,5.175,4,0,3
2019-03-05,3.1333333333333333,60.416666666666664,803.0833333333334,506.6666666666667,5.091666666666667,36.833333333333336,989.1999999999998,313.6666666666667,5.041666666666667,5,0,3
2019-03-06,2.7583333333333333,64.66666666666667,815.75,513.5833333333334,3.633333333333333,35.0,995.9250000000001,316.8333333333333,3.666666666666666,6,0,3
2019-03-07,8.6,128.66666666666666,526.75,458.8333333333333,8.925,38.666666666666664,994.5500000000002,269.0833333333333,1.508333333333333,7,0,3
2019-03-08,12.441666666666668,164.58333333333334,22.0,176.75,22.066666666666666,56.666666666666664,988.5,197.41666666666666,3.3666666666666667,8,0,3
